----------------------------------------
Begin PBS Prologue Fri Jan  6 15:48:18 EST 2017 1483735698
Job ID:		75657642.gm-1r16-n04.guillimin.clumeq.ca
Username:	akashi
Group:		rck-371-01
Nodes:		aw-4r13-n28
End PBS Prologue Fri Jan  6 15:48:18 EST 2017 1483735698
----------------------------------------
Unsteady: 10000 1 0 0 vanleer 0.2 0.2 1
Euler1d: Using Van Leer numerical flux.
Euler1d: No slope reconstruction to be used.
MUSCLReconstruction: Using Van Albada limiter
Euler1d: Using MUSCL face reconstruction.
Euler1dExplicit: Using 1-stage TVD RK scheme; loaded coefficients.
Euler1dExplicit: run(): Step 4510 - Time = 0.0591059
Euler1dExplicit: run(): Step 4520 - Time = 0.0592369
Euler1dExplicit: run(): Step 4530 - Time = 0.0593679
Euler1dExplicit: run(): Step 4540 - Time = 0.0594989
Euler1dExplicit: run(): Step 4550 - Time = 0.0596298
Euler1dExplicit: run(): Step 4560 - Time = 0.0597608
Euler1dExplicit: run(): Step 4570 - Time = 0.0598918
Euler1dExplicit: run(): Step 4580 - Time = 0.0600228
Euler1dExplicit: run(): Step 4590 - Time = 0.0601538
Euler1dExplicit: run(): Step 4600 - Time = 0.0602848
Euler1dExplicit: run(): Step 4610 - Time = 0.0604158
Euler1dExplicit: run(): Step 4620 - Time = 0.0605468
Euler1dExplicit: run(): Step 4630 - Time = 0.0606778
Euler1dExplicit: run(): Step 4640 - Time = 0.0608088
Euler1dExplicit: run(): Step 4650 - Time = 0.0609398
Euler1dExplicit: run(): Step 4660 - Time = 0.0610708
Euler1dExplicit: run(): Step 4670 - Time = 0.0612018
Euler1dExplicit: run(): Step 4680 - Time = 0.0613328
Euler1dExplicit: run(): Step 4690 - Time = 0.0614638
Euler1dExplicit: run(): Step 4700 - Time = 0.0615948
Euler1dExplicit: run(): Step 4710 - Time = 0.0617258
Euler1dExplicit: run(): Step 4720 - Time = 0.0618568
Euler1dExplicit: run(): Step 4730 - Time = 0.0619878
Euler1dExplicit: run(): Step 4740 - Time = 0.0621188
Euler1dExplicit: run(): Step 4750 - Time = 0.0622498
Euler1dExplicit: run(): Step 4760 - Time = 0.0623808
Euler1dExplicit: run(): Step 4770 - Time = 0.0625117
Euler1dExplicit: run(): Step 4780 - Time = 0.0626427
Euler1dExplicit: run(): Step 4790 - Time = 0.0627737
Euler1dExplicit: run(): Step 4800 - Time = 0.0629047
Euler1dExplicit: run(): Step 4810 - Time = 0.0630357
Euler1dExplicit: run(): Step 4820 - Time = 0.0631667
Euler1dExplicit: run(): Step 4830 - Time = 0.0632977
Euler1dExplicit: run(): Step 4840 - Time = 0.0634287
Euler1dExplicit: run(): Step 4850 - Time = 0.0635597
Euler1dExplicit: run(): Step 4860 - Time = 0.0636907
Euler1dExplicit: run(): Step 4870 - Time = 0.0638217
Euler1dExplicit: run(): Step 4880 - Time = 0.0639527
Euler1dExplicit: run(): Step 4890 - Time = 0.0640837
Euler1dExplicit: run(): Step 4900 - Time = 0.0642147
Euler1dExplicit: run(): Step 4910 - Time = 0.0643457
Euler1dExplicit: run(): Step 4920 - Time = 0.0644767
Euler1dExplicit: run(): Step 4930 - Time = 0.0646077
Euler1dExplicit: run(): Step 4940 - Time = 0.0647387
Euler1dExplicit: run(): Step 4950 - Time = 0.0648697
Euler1dExplicit: run(): Step 4960 - Time = 0.0650007
Euler1dExplicit: run(): Step 4970 - Time = 0.0651317
Euler1dExplicit: run(): Step 4980 - Time = 0.0652626
Euler1dExplicit: run(): Step 4990 - Time = 0.0653936
Euler1dExplicit: run(): Step 5000 - Time = 0.0655246
Euler1dExplicit: run(): Step 5010 - Time = 0.0656556
Euler1dExplicit: run(): Step 5020 - Time = 0.0657866
Euler1dExplicit: run(): Step 5030 - Time = 0.0659176
Euler1dExplicit: run(): Step 5040 - Time = 0.0660486
Euler1dExplicit: run(): Step 5050 - Time = 0.0661796
Euler1dExplicit: run(): Step 5060 - Time = 0.0663106
Euler1dExplicit: run(): Step 5070 - Time = 0.0664416
Euler1dExplicit: run(): Step 5080 - Time = 0.0665726
Euler1dExplicit: run(): Step 5090 - Time = 0.0667036
Euler1dExplicit: run(): Step 5100 - Time = 0.0668346
Euler1dExplicit: run(): Step 5110 - Time = 0.0669656
Euler1dExplicit: run(): Step 5120 - Time = 0.0670966
Euler1dExplicit: run(): Step 5130 - Time = 0.0672276
Euler1dExplicit: run(): Step 5140 - Time = 0.0673586
Euler1dExplicit: run(): Step 5150 - Time = 0.0674896
Euler1dExplicit: run(): Step 5160 - Time = 0.0676206
Euler1dExplicit: run(): Step 5170 - Time = 0.0677516
Euler1dExplicit: run(): Step 5180 - Time = 0.0678826
Euler1dExplicit: run(): Step 5190 - Time = 0.0680136
Euler1dExplicit: run(): Step 5200 - Time = 0.0681445
Euler1dExplicit: run(): Step 5210 - Time = 0.0682755
Euler1dExplicit: run(): Step 5220 - Time = 0.0684065
Euler1dExplicit: run(): Step 5230 - Time = 0.0685375
Euler1dExplicit: run(): Step 5240 - Time = 0.0686685
Euler1dExplicit: run(): Step 5250 - Time = 0.0687995
Euler1dExplicit: run(): Step 5260 - Time = 0.0689305
Euler1dExplicit: run(): Step 5270 - Time = 0.0690615
Euler1dExplicit: run(): Step 5280 - Time = 0.0691925
Euler1dExplicit: run(): Step 5290 - Time = 0.0693235
Euler1dExplicit: run(): Step 5300 - Time = 0.0694545
Euler1dExplicit: run(): Step 5310 - Time = 0.0695855
Euler1dExplicit: run(): Step 5320 - Time = 0.0697165
Euler1dExplicit: run(): Step 5330 - Time = 0.0698475
Euler1dExplicit: run(): Step 5340 - Time = 0.0699785
Euler1dExplicit: run(): Step 5350 - Time = 0.0701095
Euler1dExplicit: run(): Step 5360 - Time = 0.0702405
Euler1dExplicit: run(): Step 5370 - Time = 0.0703715
Euler1dExplicit: run(): Step 5380 - Time = 0.0705025
Euler1dExplicit: run(): Step 5390 - Time = 0.0706335
Euler1dExplicit: run(): Step 5400 - Time = 0.0707645
Euler1dExplicit: run(): Step 5410 - Time = 0.0708954
Euler1dExplicit: run(): Step 5420 - Time = 0.0710264
Euler1dExplicit: run(): Step 5430 - Time = 0.0711574
Euler1dExplicit: run(): Step 5440 - Time = 0.0712884
Euler1dExplicit: run(): Step 5450 - Time = 0.0714194
Euler1dExplicit: run(): Step 5460 - Time = 0.0715504
Euler1dExplicit: run(): Step 5470 - Time = 0.0716814
Euler1dExplicit: run(): Step 5480 - Time = 0.0718124
Euler1dExplicit: run(): Step 5490 - Time = 0.0719434
Euler1dExplicit: run(): Step 5500 - Time = 0.0720744
Euler1dExplicit: run(): Step 5510 - Time = 0.0722054
Euler1dExplicit: run(): Step 5520 - Time = 0.0723364
Euler1dExplicit: run(): Step 5530 - Time = 0.0724674
Euler1dExplicit: run(): Step 5540 - Time = 0.0725984
Euler1dExplicit: run(): Step 5550 - Time = 0.0727294
Euler1dExplicit: run(): Step 5560 - Time = 0.0728604
Euler1dExplicit: run(): Step 5570 - Time = 0.0729914
Euler1dExplicit: run(): Step 5580 - Time = 0.0731224
Euler1dExplicit: run(): Step 5590 - Time = 0.0732534
Euler1dExplicit: run(): Step 5600 - Time = 0.0733844
Euler1dExplicit: run(): Step 5610 - Time = 0.0735154
Euler1dExplicit: run(): Step 5620 - Time = 0.0736464
Euler1dExplicit: run(): Step 5630 - Time = 0.0737773
Euler1dExplicit: run(): Step 5640 - Time = 0.0739083
Euler1dExplicit: run(): Step 5650 - Time = 0.0740393
Euler1dExplicit: run(): Step 5660 - Time = 0.0741703
Euler1dExplicit: run(): Step 5670 - Time = 0.0743013
Euler1dExplicit: run(): Step 5680 - Time = 0.0744323
Euler1dExplicit: run(): Step 5690 - Time = 0.0745633
Euler1dExplicit: run(): Step 5700 - Time = 0.0746943
Euler1dExplicit: run(): Step 5710 - Time = 0.0748253
Euler1dExplicit: run(): Step 5720 - Time = 0.0749563
Euler1dExplicit: run(): Step 5730 - Time = 0.0750873
Euler1dExplicit: run(): Step 5740 - Time = 0.0752183
Euler1dExplicit: run(): Step 5750 - Time = 0.0753493
Euler1dExplicit: run(): Step 5760 - Time = 0.0754803
Euler1dExplicit: run(): Step 5770 - Time = 0.0756113
Euler1dExplicit: run(): Step 5780 - Time = 0.0757423
Euler1dExplicit: run(): Step 5790 - Time = 0.0758733
Euler1dExplicit: run(): Step 5800 - Time = 0.0760043
Euler1dExplicit: run(): Step 5810 - Time = 0.0761353
Euler1dExplicit: run(): Step 5820 - Time = 0.0762663
Euler1dExplicit: run(): Step 5830 - Time = 0.0763973
Euler1dExplicit: run(): Step 5840 - Time = 0.0765282
Euler1dExplicit: run(): Step 5850 - Time = 0.0766592
Euler1dExplicit: run(): Step 5860 - Time = 0.0767902
Euler1dExplicit: run(): Step 5870 - Time = 0.0769212
Euler1dExplicit: run(): Step 5880 - Time = 0.0770522
Euler1dExplicit: run(): Step 5890 - Time = 0.0771832
Euler1dExplicit: run(): Step 5900 - Time = 0.0773142
Euler1dExplicit: run(): Step 5910 - Time = 0.0774452
Euler1dExplicit: run(): Step 5920 - Time = 0.0775762
Euler1dExplicit: run(): Step 5930 - Time = 0.0777072
Euler1dExplicit: run(): Step 5940 - Time = 0.0778382
Euler1dExplicit: run(): Step 5950 - Time = 0.0779692
Euler1dExplicit: run(): Step 5960 - Time = 0.0781002
Euler1dExplicit: run(): Step 5970 - Time = 0.0782312
Euler1dExplicit: run(): Step 5980 - Time = 0.0783622
Euler1dExplicit: run(): Step 5990 - Time = 0.0784932
Euler1dExplicit: run(): Step 6000 - Time = 0.0786242
Euler1dExplicit: run(): Step 6010 - Time = 0.0787552
Euler1dExplicit: run(): Step 6020 - Time = 0.0788862
Euler1dExplicit: run(): Step 6030 - Time = 0.0790172
Euler1dExplicit: run(): Step 6040 - Time = 0.0791482
Euler1dExplicit: run(): Step 6050 - Time = 0.0792792
Euler1dExplicit: run(): Step 6060 - Time = 0.0794101
Euler1dExplicit: run(): Step 6070 - Time = 0.0795411
Euler1dExplicit: run(): Step 6080 - Time = 0.0796721
Euler1dExplicit: run(): Step 6090 - Time = 0.0798031
Euler1dExplicit: run(): Step 6100 - Time = 0.0799341
Euler1dExplicit: run(): Step 6110 - Time = 0.0800651
Euler1dExplicit: run(): Step 6120 - Time = 0.0801961
Euler1dExplicit: run(): Step 6130 - Time = 0.0803271
Euler1dExplicit: run(): Step 6140 - Time = 0.0804581
Euler1dExplicit: run(): Step 6150 - Time = 0.0805891
Euler1dExplicit: run(): Step 6160 - Time = 0.0807201
Euler1dExplicit: run(): Step 6170 - Time = 0.0808511
Euler1dExplicit: run(): Step 6180 - Time = 0.0809821
Euler1dExplicit: run(): Step 6190 - Time = 0.0811131
Euler1dExplicit: run(): Step 6200 - Time = 0.0812441
Euler1dExplicit: run(): Step 6210 - Time = 0.0813751
Euler1dExplicit: run(): Step 6220 - Time = 0.0815061
Euler1dExplicit: run(): Step 6230 - Time = 0.0816371
Euler1dExplicit: run(): Step 6240 - Time = 0.0817681
Euler1dExplicit: run(): Step 6250 - Time = 0.0818991
Euler1dExplicit: run(): Step 6260 - Time = 0.0820301
Euler1dExplicit: run(): Step 6270 - Time = 0.0821611
Euler1dExplicit: run(): Step 6280 - Time = 0.082292
Euler1dExplicit: run(): Step 6290 - Time = 0.082423
Euler1dExplicit: run(): Step 6300 - Time = 0.082554
Euler1dExplicit: run(): Step 6310 - Time = 0.082685
Euler1dExplicit: run(): Step 6320 - Time = 0.082816
Euler1dExplicit: run(): Step 6330 - Time = 0.082947
Euler1dExplicit: run(): Step 6340 - Time = 0.083078
Euler1dExplicit: run(): Step 6350 - Time = 0.083209
Euler1dExplicit: run(): Step 6360 - Time = 0.08334
Euler1dExplicit: run(): Step 6370 - Time = 0.083471
Euler1dExplicit: run(): Step 6380 - Time = 0.083602
Euler1dExplicit: run(): Step 6390 - Time = 0.083733
Euler1dExplicit: run(): Step 6400 - Time = 0.083864
Euler1dExplicit: run(): Step 6410 - Time = 0.083995
Euler1dExplicit: run(): Step 6420 - Time = 0.084126
Euler1dExplicit: run(): Step 6430 - Time = 0.084257
Euler1dExplicit: run(): Step 6440 - Time = 0.084388
Euler1dExplicit: run(): Step 6450 - Time = 0.084519
Euler1dExplicit: run(): Step 6460 - Time = 0.08465
Euler1dExplicit: run(): Step 6470 - Time = 0.084781
Euler1dExplicit: run(): Step 6480 - Time = 0.084912
Euler1dExplicit: run(): Step 6490 - Time = 0.0850429
Euler1dExplicit: run(): Step 6500 - Time = 0.0851739
Euler1dExplicit: run(): Step 6510 - Time = 0.0853049
Euler1dExplicit: run(): Step 6520 - Time = 0.0854359
Euler1dExplicit: run(): Step 6530 - Time = 0.0855669
Euler1dExplicit: run(): Step 6540 - Time = 0.0856979
Euler1dExplicit: run(): Step 6550 - Time = 0.0858289
Euler1dExplicit: run(): Step 6560 - Time = 0.0859599
Euler1dExplicit: run(): Step 6570 - Time = 0.0860909
Euler1dExplicit: run(): Step 6580 - Time = 0.0862219
Euler1dExplicit: run(): Step 6590 - Time = 0.0863529
Euler1dExplicit: run(): Step 6600 - Time = 0.0864839
Euler1dExplicit: run(): Step 6610 - Time = 0.0866149
Euler1dExplicit: run(): Step 6620 - Time = 0.0867459
Euler1dExplicit: run(): Step 6630 - Time = 0.0868769
Euler1dExplicit: run(): Step 6640 - Time = 0.0870079
Euler1dExplicit: run(): Step 6650 - Time = 0.0871389
Euler1dExplicit: run(): Step 6660 - Time = 0.0872699
Euler1dExplicit: run(): Step 6670 - Time = 0.0874009
Euler1dExplicit: run(): Step 6680 - Time = 0.0875319
Euler1dExplicit: run(): Step 6690 - Time = 0.0876629
Euler1dExplicit: run(): Step 6700 - Time = 0.0877939
Euler1dExplicit: run(): Step 6710 - Time = 0.0879248
Euler1dExplicit: run(): Step 6720 - Time = 0.0880558
Euler1dExplicit: run(): Step 6730 - Time = 0.0881868
Euler1dExplicit: run(): Step 6740 - Time = 0.0883178
Euler1dExplicit: run(): Step 6750 - Time = 0.0884488
Euler1dExplicit: run(): Step 6760 - Time = 0.0885798
Euler1dExplicit: run(): Step 6770 - Time = 0.0887108
Euler1dExplicit: run(): Step 6780 - Time = 0.0888418
Euler1dExplicit: run(): Step 6790 - Time = 0.0889728
Euler1dExplicit: run(): Step 6800 - Time = 0.0891038
Euler1dExplicit: run(): Step 6810 - Time = 0.0892348
Euler1dExplicit: run(): Step 6820 - Time = 0.0893658
Euler1dExplicit: run(): Step 6830 - Time = 0.0894968
Euler1dExplicit: run(): Step 6840 - Time = 0.0896278
Euler1dExplicit: run(): Step 6850 - Time = 0.0897588
Euler1dExplicit: run(): Step 6860 - Time = 0.0898898
Euler1dExplicit: run(): Step 6870 - Time = 0.0900208
Euler1dExplicit: run(): Step 6880 - Time = 0.0901518
Euler1dExplicit: run(): Step 6890 - Time = 0.0902828
Euler1dExplicit: run(): Step 6900 - Time = 0.0904138
Euler1dExplicit: run(): Step 6910 - Time = 0.0905448
Euler1dExplicit: run(): Step 6920 - Time = 0.0906757
Euler1dExplicit: run(): Step 6930 - Time = 0.0908067
Euler1dExplicit: run(): Step 6940 - Time = 0.0909377
Euler1dExplicit: run(): Step 6950 - Time = 0.0910687
Euler1dExplicit: run(): Step 6960 - Time = 0.0911997
Euler1dExplicit: run(): Step 6970 - Time = 0.0913307
Euler1dExplicit: run(): Step 6980 - Time = 0.0914617
Euler1dExplicit: run(): Step 6990 - Time = 0.0915927
Euler1dExplicit: run(): Step 7000 - Time = 0.0917237
Euler1dExplicit: run(): Step 7010 - Time = 0.0918547
Euler1dExplicit: run(): Step 7020 - Time = 0.0919857
Euler1dExplicit: run(): Step 7030 - Time = 0.0921167
Euler1dExplicit: run(): Step 7040 - Time = 0.0922477
Euler1dExplicit: run(): Step 7050 - Time = 0.0923787
Euler1dExplicit: run(): Step 7060 - Time = 0.0925097
Euler1dExplicit: run(): Step 7070 - Time = 0.0926407
Euler1dExplicit: run(): Step 7080 - Time = 0.0927717
Euler1dExplicit: run(): Step 7090 - Time = 0.0929027
Euler1dExplicit: run(): Step 7100 - Time = 0.0930337
Euler1dExplicit: run(): Step 7110 - Time = 0.0931647
Euler1dExplicit: run(): Step 7120 - Time = 0.0932957
Euler1dExplicit: run(): Step 7130 - Time = 0.0934267
Euler1dExplicit: run(): Step 7140 - Time = 0.0935576
Euler1dExplicit: run(): Step 7150 - Time = 0.0936886
Euler1dExplicit: run(): Step 7160 - Time = 0.0938196
Euler1dExplicit: run(): Step 7170 - Time = 0.0939506
Euler1dExplicit: run(): Step 7180 - Time = 0.0940816
Euler1dExplicit: run(): Step 7190 - Time = 0.0942126
Euler1dExplicit: run(): Step 7200 - Time = 0.0943436
Euler1dExplicit: run(): Step 7210 - Time = 0.0944746
Euler1dExplicit: run(): Step 7220 - Time = 0.0946056
Euler1dExplicit: run(): Step 7230 - Time = 0.0947366
Euler1dExplicit: run(): Step 7240 - Time = 0.0948676
Euler1dExplicit: run(): Step 7250 - Time = 0.0949986
Euler1dExplicit: run(): Step 7260 - Time = 0.0951296
Euler1dExplicit: run(): Step 7270 - Time = 0.0952606
Euler1dExplicit: run(): Step 7280 - Time = 0.0953916
Euler1dExplicit: run(): Step 7290 - Time = 0.0955226
Euler1dExplicit: run(): Step 7300 - Time = 0.0956536
Euler1dExplicit: run(): Step 7310 - Time = 0.0957846
Euler1dExplicit: run(): Step 7320 - Time = 0.0959156
Euler1dExplicit: run(): Step 7330 - Time = 0.0960466
Euler1dExplicit: run(): Step 7340 - Time = 0.0961776
Euler1dExplicit: run(): Step 7350 - Time = 0.0963085
Euler1dExplicit: run(): Step 7360 - Time = 0.0964395
Euler1dExplicit: run(): Step 7370 - Time = 0.0965705
Euler1dExplicit: run(): Step 7380 - Time = 0.0967015
Euler1dExplicit: run(): Step 7390 - Time = 0.0968325
Euler1dExplicit: run(): Step 7400 - Time = 0.0969635
Euler1dExplicit: run(): Step 7410 - Time = 0.0970945
Euler1dExplicit: run(): Step 7420 - Time = 0.0972255
Euler1dExplicit: run(): Step 7430 - Time = 0.0973565
Euler1dExplicit: run(): Step 7440 - Time = 0.0974875
Euler1dExplicit: run(): Step 7450 - Time = 0.0976185
Euler1dExplicit: run(): Step 7460 - Time = 0.0977495
Euler1dExplicit: run(): Step 7470 - Time = 0.0978805
Euler1dExplicit: run(): Step 7480 - Time = 0.0980115
Euler1dExplicit: run(): Step 7490 - Time = 0.0981425
Euler1dExplicit: run(): Step 7500 - Time = 0.0982735
Euler1dExplicit: run(): Step 7510 - Time = 0.0984045
Euler1dExplicit: run(): Step 7520 - Time = 0.0985355
Euler1dExplicit: run(): Step 7530 - Time = 0.0986665
Euler1dExplicit: run(): Step 7540 - Time = 0.0987975
Euler1dExplicit: run(): Step 7550 - Time = 0.0989285
Euler1dExplicit: run(): Step 7560 - Time = 0.0990595
Euler1dExplicit: run(): Step 7570 - Time = 0.0991904
Euler1dExplicit: run(): Step 7580 - Time = 0.0993214
Euler1dExplicit: run(): Step 7590 - Time = 0.0994524
Euler1dExplicit: run(): Step 7600 - Time = 0.0995834
Euler1dExplicit: run(): Step 7610 - Time = 0.0997144
Euler1dExplicit: run(): Step 7620 - Time = 0.0998454
Euler1dExplicit: run(): Step 7630 - Time = 0.0999764
Euler1dExplicit: run(): Step 7640 - Time = 0.100107
Euler1dExplicit: run(): Step 7650 - Time = 0.100238
Euler1dExplicit: run(): Step 7660 - Time = 0.100369
Euler1dExplicit: run(): Step 7670 - Time = 0.1005
Euler1dExplicit: run(): Step 7680 - Time = 0.100631
Euler1dExplicit: run(): Step 7690 - Time = 0.100762
Euler1dExplicit: run(): Step 7700 - Time = 0.100893
Euler1dExplicit: run(): Step 7710 - Time = 0.101024
Euler1dExplicit: run(): Step 7720 - Time = 0.101155
Euler1dExplicit: run(): Step 7730 - Time = 0.101286
Euler1dExplicit: run(): Step 7740 - Time = 0.101417
Euler1dExplicit: run(): Step 7750 - Time = 0.101548
Euler1dExplicit: run(): Step 7760 - Time = 0.101679
Euler1dExplicit: run(): Step 7770 - Time = 0.10181
Euler1dExplicit: run(): Step 7780 - Time = 0.101941
Euler1dExplicit: run(): Step 7790 - Time = 0.102072
Euler1dExplicit: run(): Step 7800 - Time = 0.102203
Euler1dExplicit: run(): Step 7810 - Time = 0.102334
Euler1dExplicit: run(): Step 7820 - Time = 0.102465
Euler1dExplicit: run(): Step 7830 - Time = 0.102596
Euler1dExplicit: run(): Step 7840 - Time = 0.102727
Euler1dExplicit: run(): Step 7850 - Time = 0.102858
Euler1dExplicit: run(): Step 7860 - Time = 0.102989
Euler1dExplicit: run(): Step 7870 - Time = 0.10312
Euler1dExplicit: run(): Step 7880 - Time = 0.103251
Euler1dExplicit: run(): Step 7890 - Time = 0.103382
Euler1dExplicit: run(): Step 7900 - Time = 0.103513
Euler1dExplicit: run(): Step 7910 - Time = 0.103644
Euler1dExplicit: run(): Step 7920 - Time = 0.103775
Euler1dExplicit: run(): Step 7930 - Time = 0.103906
Euler1dExplicit: run(): Step 7940 - Time = 0.104037
Euler1dExplicit: run(): Step 7950 - Time = 0.104168
Euler1dExplicit: run(): Step 7960 - Time = 0.104299
Euler1dExplicit: run(): Step 7970 - Time = 0.10443
Euler1dExplicit: run(): Step 7980 - Time = 0.104561
Euler1dExplicit: run(): Step 7990 - Time = 0.104692
Euler1dExplicit: run(): Step 8000 - Time = 0.104823
Euler1dExplicit: run(): Step 8010 - Time = 0.104954
Euler1dExplicit: run(): Step 8020 - Time = 0.105085
Euler1dExplicit: run(): Step 8030 - Time = 0.105216
Euler1dExplicit: run(): Step 8040 - Time = 0.105347
Euler1dExplicit: run(): Step 8050 - Time = 0.105478
Euler1dExplicit: run(): Step 8060 - Time = 0.105609
Euler1dExplicit: run(): Step 8070 - Time = 0.10574
Euler1dExplicit: run(): Step 8080 - Time = 0.105871
Euler1dExplicit: run(): Step 8090 - Time = 0.106002
Euler1dExplicit: run(): Step 8100 - Time = 0.106133
Euler1dExplicit: run(): Step 8110 - Time = 0.106264
Euler1dExplicit: run(): Step 8120 - Time = 0.106395
Euler1dExplicit: run(): Step 8130 - Time = 0.106526
Euler1dExplicit: run(): Step 8140 - Time = 0.106657
Euler1dExplicit: run(): Step 8150 - Time = 0.106788
Euler1dExplicit: run(): Step 8160 - Time = 0.106919
Euler1dExplicit: run(): Step 8170 - Time = 0.10705
Euler1dExplicit: run(): Step 8180 - Time = 0.107181
Euler1dExplicit: run(): Step 8190 - Time = 0.107312
Euler1dExplicit: run(): Step 8200 - Time = 0.107443
Euler1dExplicit: run(): Step 8210 - Time = 0.107574
Euler1dExplicit: run(): Step 8220 - Time = 0.107705
Euler1dExplicit: run(): Step 8230 - Time = 0.107836
Euler1dExplicit: run(): Step 8240 - Time = 0.107967
Euler1dExplicit: run(): Step 8250 - Time = 0.108098
Euler1dExplicit: run(): Step 8260 - Time = 0.108229
Euler1dExplicit: run(): Step 8270 - Time = 0.10836
Euler1dExplicit: run(): Step 8280 - Time = 0.108491
Euler1dExplicit: run(): Step 8290 - Time = 0.108622
Euler1dExplicit: run(): Step 8300 - Time = 0.108753
Euler1dExplicit: run(): Step 8310 - Time = 0.108884
Euler1dExplicit: run(): Step 8320 - Time = 0.109015
Euler1dExplicit: run(): Step 8330 - Time = 0.109146
Euler1dExplicit: run(): Step 8340 - Time = 0.109277
Euler1dExplicit: run(): Step 8350 - Time = 0.109408
Euler1dExplicit: run(): Step 8360 - Time = 0.109539
Euler1dExplicit: run(): Step 8370 - Time = 0.10967
Euler1dExplicit: run(): Step 8380 - Time = 0.109801
Euler1dExplicit: run(): Step 8390 - Time = 0.109932
Euler1dExplicit: run(): Step 8400 - Time = 0.110063
Euler1dExplicit: run(): Step 8410 - Time = 0.110194
Euler1dExplicit: run(): Step 8420 - Time = 0.110325
Euler1dExplicit: run(): Step 8430 - Time = 0.110456
Euler1dExplicit: run(): Step 8440 - Time = 0.110587
Euler1dExplicit: run(): Step 8450 - Time = 0.110718
Euler1dExplicit: run(): Step 8460 - Time = 0.110849
Euler1dExplicit: run(): Step 8470 - Time = 0.11098
Euler1dExplicit: run(): Step 8480 - Time = 0.111111
Euler1dExplicit: run(): Step 8490 - Time = 0.111242
Euler1dExplicit: run(): Step 8500 - Time = 0.111373
Euler1dExplicit: run(): Step 8510 - Time = 0.111504
Euler1dExplicit: run(): Step 8520 - Time = 0.111635
Euler1dExplicit: run(): Step 8530 - Time = 0.111766
Euler1dExplicit: run(): Step 8540 - Time = 0.111897
Euler1dExplicit: run(): Step 8550 - Time = 0.112028
Euler1dExplicit: run(): Step 8560 - Time = 0.112159
Euler1dExplicit: run(): Step 8570 - Time = 0.11229
Euler1dExplicit: run(): Step 8580 - Time = 0.112421
Euler1dExplicit: run(): Step 8590 - Time = 0.112552
Euler1dExplicit: run(): Step 8600 - Time = 0.112683
Euler1dExplicit: run(): Step 8610 - Time = 0.112814
Euler1dExplicit: run(): Step 8620 - Time = 0.112945
Euler1dExplicit: run(): Step 8630 - Time = 0.113076
Euler1dExplicit: run(): Step 8640 - Time = 0.113207
Euler1dExplicit: run(): Step 8650 - Time = 0.113338
Euler1dExplicit: run(): Step 8660 - Time = 0.113469
Euler1dExplicit: run(): Step 8670 - Time = 0.1136
Euler1dExplicit: run(): Step 8680 - Time = 0.113731
Euler1dExplicit: run(): Step 8690 - Time = 0.113862
Euler1dExplicit: run(): Step 8700 - Time = 0.113993
Euler1dExplicit: run(): Step 8710 - Time = 0.114124
Euler1dExplicit: run(): Step 8720 - Time = 0.114255
Euler1dExplicit: run(): Step 8730 - Time = 0.114386
Euler1dExplicit: run(): Step 8740 - Time = 0.114517
Euler1dExplicit: run(): Step 8750 - Time = 0.114648
Euler1dExplicit: run(): Step 8760 - Time = 0.114779
Euler1dExplicit: run(): Step 8770 - Time = 0.11491
Euler1dExplicit: run(): Step 8780 - Time = 0.115041
Euler1dExplicit: run(): Step 8790 - Time = 0.115172
Euler1dExplicit: run(): Step 8800 - Time = 0.115303
Euler1dExplicit: run(): Step 8810 - Time = 0.115434
Euler1dExplicit: run(): Step 8820 - Time = 0.115565
Euler1dExplicit: run(): Step 8830 - Time = 0.115696
Euler1dExplicit: run(): Step 8840 - Time = 0.115827
Euler1dExplicit: run(): Step 8850 - Time = 0.115958
Euler1dExplicit: run(): Step 8860 - Time = 0.116089
Euler1dExplicit: run(): Step 8870 - Time = 0.11622
Euler1dExplicit: run(): Step 8880 - Time = 0.116351
Euler1dExplicit: run(): Step 8890 - Time = 0.116482
Euler1dExplicit: run(): Step 8900 - Time = 0.116613
Euler1dExplicit: run(): Step 8910 - Time = 0.116744
Euler1dExplicit: run(): Step 8920 - Time = 0.116875
Euler1dExplicit: run(): Step 8930 - Time = 0.117006
Euler1dExplicit: run(): Step 8940 - Time = 0.117137
Euler1dExplicit: run(): Step 8950 - Time = 0.117268
Euler1dExplicit: run(): Step 8960 - Time = 0.117399
Euler1dExplicit: run(): Step 8970 - Time = 0.11753
Euler1dExplicit: run(): Step 8980 - Time = 0.117661
Euler1dExplicit: run(): Step 8990 - Time = 0.117792
Euler1dExplicit: run(): Step 9000 - Time = 0.117923
Euler1dExplicit: run(): Step 9010 - Time = 0.118054
Euler1dExplicit: run(): Step 9020 - Time = 0.118185
Euler1dExplicit: run(): Step 9030 - Time = 0.118316
Euler1dExplicit: run(): Step 9040 - Time = 0.118447
Euler1dExplicit: run(): Step 9050 - Time = 0.118578
Euler1dExplicit: run(): Step 9060 - Time = 0.118709
Euler1dExplicit: run(): Step 9070 - Time = 0.11884
Euler1dExplicit: run(): Step 9080 - Time = 0.118971
Euler1dExplicit: run(): Step 9090 - Time = 0.119102
Euler1dExplicit: run(): Step 9100 - Time = 0.119233
Euler1dExplicit: run(): Step 9110 - Time = 0.119364
Euler1dExplicit: run(): Step 9120 - Time = 0.119495
